Date,Day,Weekend,Holiday,Exam_Week,Students_Present,Temperature_C,Item,Actual_Demand,Prepared,Sold,Waste,Waste_Percentage,Price
2024-05-13,Monday,False,False,True,801,30.5,Tea,91,103,90,13,12.62,8
2024-05-13,Monday,False,False,True,801,30.5,Coffee,70,69,67,2,2.9,15
2024-05-13,Monday,False,False,True,801,30.5,Cold Drink,75,97,67,30,30.93,20
2024-05-13,Monday,False,False,True,801,30.5,Veg Puff,65,88,64,24,27.27,18
2024-05-13,Monday,False,False,True,801,30.5,Maggi,32,35,31,4,11.43,30
2024-05-14,Tuesday,False,False,True,698,32.5,Samosa,97,121,92,29,23.97,12
2024-05-14,Tuesday,False,False,True,698,32.5,Vada Pav,47,51,46,5,9.8,15
2024-05-14,Tuesday,False,False,True,698,32.5,Sandwich,60,64,61,3,4.69,40
2024-05-14,Tuesday,False,False,True,698,32.5,Tea,105,133,104,29,21.8,8
2024-05-14,Tuesday,False,False,True,698,32.5,Coffee,54,59,57,2,3.39,15
2024-05-14,Tuesday,False,False,True,698,32.5,Cold Drink,75,86,75,11,12.79,20
2024-05-14,Tuesday,False,False,True,698,32.5,Veg Puff,45,42,42,0,0.0,18
2024-05-14,Tuesday,False,False,True,698,32.5,Maggi,42,51,40,11,21.57,30
2024-05-15,Wednesday,False,False,True,922,31.4,Samosa,125,110,110,0,0.0,12
2024-05-15,Wednesday,False,False,True,922,31.4,Vada Pav,87,89,88,1,1.12,15
2024-05-15,Wednesday,False,False,True,922,31.4,Sandwich,84,68,68,0,0.0,40
2024-05-15,Wednesday,False,False,True,922,31.4,Tea,68,68,68,0,0.0,8
2024-05-15,Wednesday,False,False,True,922,31.4,Coffee,71,69,69,0,0.0,15
2024-05-15,Wednesday,False,False,True,922,31.4,Cold Drink,121,105,105,0,0.0,20
2024-05-15,Wednesday,False,False,True,922,31.4,Veg Puff,76,108,75,33,30.56,18
2024-05-15,Wednesday,False,False,True,922,31.4,Maggi,48,70,51,19,27.14,30
2024-05-16,Thursday,False,False,True,867,31.6,Samosa,97,109,98,11,10.09,12
2024-05-16,Thursday,False,False,True,867,31.6,Vada Pav,91,116,86,30,25.86,15
2024-05-16,Thursday,False,False,True,867,31.6,Sandwich,81,96,83,13,13.54,40
2024-05-16,Thursday,False,False,True,867,31.6,Tea,120,117,117,0,0.0,8
2024-05-16,Thursday,False,False,True,867,31.6,Coffee,66,60,60,0,0.0,15
2024-05-16,Thursday,False,False,True,867,31.6,Cold Drink,120,104,104,0,0.0,20
2024-05-16,Thursday,False,False,True,867,31.6,Veg Puff,66,77,65,12,15.58,18
2024-05-16,Thursday,False,False,True,867,31.6,Maggi,44,52,42,10,19.23,30
2024-05-17,Friday,False,False,True,581,37.6,Samosa,77,89,77,12,13.48,12
2024-05-17,Friday,False,False,True,581,37.6,Vada Pav,62,73,64,9,12.33,15
2024-05-17,Friday,False,False,True,581,37.6,Sandwich,44,59,44,15,25.42,40
2024-05-17,Friday,False,False,True,581,37.6,Tea,54,51,51,0,0.0,8
2024-05-17,Friday,False,False,True,581,37.6,Coffee,28,29,26,3,10.34,15
2024-05-17,Friday,False,False,True,581,37.6,Cold Drink,70,102,74,28,27.45,20
2024-05-17,Friday,False,False,True,581,37.6,Veg Puff,55,53,53,0,0.0,18
2024-05-17,Friday,False,False,True,581,37.6,Maggi,27,28,25,3,10.71,30
2024-05-18,Saturday,True,False,True,561,32.8,Samosa,65,80,72,8,10.0,12
2024-05-18,Saturday,True,False,True,561,32.8,Vada Pav,27,36,28,8,22.22,15
2024-05-18,Saturday,True,False,True,561,32.8,Sandwich,28,36,28,8,22.22,40
2024-05-18,Saturday,True,False,True,561,32.8,Tea,46,47,44,3,6.38,8
2024-05-18,Saturday,True,False,True,561,32.8,Coffee,59,67,61,6,8.96,15
2024-05-18,Saturday,True,False,True,561,32.8,Cold Drink,47,48,48,0,0.0,20
2024-05-18,Saturday,True,False,True,561,32.8,Veg Puff,22,23,22,1,4.35,18
2024-05-18,Saturday,True,False,True,561,32.8,Maggi,29,32,29,3,9.38,30
2024-05-19,Sunday,True,False,True,534,36.2,Samosa,38,42,40,2,4.76,12
2024-05-19,Sunday,True,False,True,534,36.2,Vada Pav,47,44,44,0,0.0,15
2024-05-19,Sunday,True,False,True,534,36.2,Sandwich,18,20,19,1,5.0,40
2024-05-19,Sunday,True,False,True,534,36.2,Tea,27,27,27,0,0.0,8
2024-05-19,Sunday,True,False,True,534,36.2,Coffee,13,13,13,0,0.0,15
2024-05-19,Sunday,True,False,True,534,36.2,Cold Drink,52,57,53,4,7.02,20
2024-05-19,Sunday,True,False,True,534,36.2,Veg Puff,34,40,33,7,17.5,18
2024-05-19,Sunday,True,False,True,534,36.2,Maggi,29,32,29,3,9.38,30
2024-05-20,Monday,False,False,True,750,33.5,Samosa,73,83,70,13,15.66,12
2024-05-20,Monday,False,False,True,750,33.5,Vada Pav,56,66,56,10,15.15,15
2024-05-20,Monday,False,False,True,750,33.5,Sandwich,66,71,67,4,5.63,40
2024-05-20,Monday,False,False,True,750,33.5,Tea,87,105,83,22,20.95,8
2024-05-20,Monday,False,False,True,750,33.5,Coffee,59,71,59,12,16.9,15
2024-05-20,Monday,False,False,True,750,33.5,Cold Drink,71,83,78,5,6.02,20
2024-05-20,Monday,False,False,True,750,33.5,Veg Puff,50,52,50,2,3.85,18
2024-05-20,Monday,False,False,True,750,33.5,Maggi,48,63,44,19,30.16,30
2024-05-21,Tuesday,False,False,True,873,35.8,Samosa,97,116,101,15,12.93,12
2024-05-21,Tuesday,False,False,True,873,35.8,Vada Pav,86,84,84,0,0.0,15
2024-05-21,Tuesday,False,False,True,873,35.8,Sandwich,69,80,69,11,13.75,40
2024-05-21,Tuesday,False,False,True,873,35.8,Tea,81,107,80,27,25.23,8
2024-05-21,Tuesday,False,False,True,873,35.8,Coffee,49,53,49,4,7.55,15
2024-05-21,Tuesday,False,False,True,873,35.8,Cold Drink,125,155,119,36,23.23,20
2024-05-21,Tuesday,False,False,True,873,35.8,Veg Puff,80,95,85,10,10.53,18
2024-05-21,Tuesday,False,False,True,873,35.8,Maggi,52,63,54,9,14.29,30
2024-05-22,Wednesday,False,False,True,921,37.2,Samosa,114,125,110,15,12.0,12
2024-05-22,Wednesday,False,False,True,921,37.2,Vada Pav,85,109,84,25,22.94,15
2024-05-22,Wednesday,False,False,True,921,37.2,Sandwich,82,112,78,34,30.36,40
2024-05-22,Wednesday,False,False,True,921,37.2,Tea,70,79,71,8,10.13,8
2024-05-22,Wednesday,False,False,True,921,37.2,Coffee,54,73,55,18,24.66,15
2024-05-22,Wednesday,False,False,True,921,37.2,Cold Drink,126,117,117,0,0.0,20
2024-05-22,Wednesday,False,False,True,921,37.2,Veg Puff,67,55,55,0,0.0,18
2024-05-22,Wednesday,False,False,True,921,37.2,Maggi,55,90,61,29,32.22,30
2024-05-23,Thursday,False,False,True,781,33.7,Samosa,100,140,91,49,35.0,12
2024-05-23,Thursday,False,False,True,781,33.7,Vada Pav,53,56,54,2,3.57,15
2024-05-23,Thursday,False,False,True,781,33.7,Sandwich,66,86,62,24,27.91,40
2024-05-23,Thursday,False,False,True,781,33.7,Tea,47,60,45,15,25.0,8
2024-05-23,Thursday,False,False,True,781,33.7,Coffee,37,43,38,5,11.63,15
2024-05-23,Thursday,False,False,True,781,33.7,Cold Drink,94,101,93,8,7.92,20
2024-05-23,Thursday,False,False,True,781,33.7,Veg Puff,52,49,49,0,0.0,18
2024-05-23,Thursday,False,False,True,781,33.7,Maggi,51,61,51,10,16.39,30
2024-05-24,Friday,False,False,True,700,33.5,Samosa,53,62,56,6,9.68,12
2024-05-24,Friday,False,False,True,700,33.5,Vada Pav,48,50,48,2,4.0,15
2024-05-24,Friday,False,False,True,700,33.5,Sandwich,66,71,63,8,11.27,40
2024-05-24,Friday,False,False,True,700,33.5,Tea,44,51,48,3,5.88,8
2024-05-24,Friday,False,False,True,700,33.5,Coffee,57,65,57,8,12.31,15
2024-05-24,Friday,False,False,True,700,33.5,Cold Drink,84,86,86,0,0.0,20
2024-05-24,Friday,False,False,True,700,33.5,Veg Puff,51,58,48,10,17.24,18
2024-05-24,Friday,False,False,True,700,33.5,Maggi,51,63,49,14,22.22,30
2024-05-25,Saturday,True,False,True,550,32.5,Samosa,41,42,37,5,11.9,12
2024-05-25,Saturday,True,False,True,550,32.5,Vada Pav,45,39,39,0,0.0,15
2024-05-25,Saturday,True,False,True,550,32.5,Sandwich,18,20,17,3,15.0,40
2024-05-25,Saturday,True,False,True,550,32.5,Tea,44,43,41,2,4.65,8
2024-05-25,Saturday,True,False,True,550,32.5,Coffee,41,43,41,2,4.65,15
2024-05-25,Saturday,True,False,True,550,32.5,Cold Drink,44,51,46,5,9.8,20
2024-05-25,Saturday,True,False,True,550,32.5,Veg Puff,36,39,36,3,7.69,18
2024-05-25,Saturday,True,False,True,550,32.5,Maggi,26,29,25,4,13.79,30
2024-05-26,Sunday,True,False,True,491,34.6,Samosa,33,32,30,2,6.25,12
2024-05-26,Sunday,True,False,True,491,34.6,Vada Pav,21,20,20,0,0.0,15
2024-05-26,Sunday,True,False,True,491,34.6,Sandwich,24,29,24,5,17.24,40
2024-05-26,Sunday,True,False,True,491,34.6,Tea,11,13,11,2,15.38,8
2024-05-26,Sunday,True,False,True,491,34.6,Coffee,18,21,17,4,19.05,15
2024-05-26,Sunday,True,False,True,491,34.6,Cold Drink,51,48,46,2,4.17,20
2024-05-26,Sunday,True,False,True,491,34.6,Veg Puff,25,28,24,4,14.29,18
2024-05-26,Sunday,True,False,True,491,34.6,Maggi,17,18,17,1,5.56,30
2024-05-27,Monday,False,False,True,795,34.5,Samosa,82,108,77,31,28.7,12
2024-05-27,Monday,False,False,True,795,34.5,Vada Pav,75,99,76,23,23.23,15
2024-05-27,Monday,False,False,True,795,34.5,Sandwich,62,66,65,1,1.52,40
2024-05-27,Monday,False,False,True,795,34.5,Tea,59,59,57,2,3.39,8
2024-05-27,Monday,False,False,True,795,34.5,Coffee,72,86,68,18,20.93,15
2024-05-27,Monday,False,False,True,795,34.5,Cold Drink,97,102,93,9,8.82,20
2024-05-27,Monday,False,False,True,795,34.5,Veg Puff,63,59,59,0,0.0,18
2024-05-27,Monday,False,False,True,795,34.5,Maggi,54,70,52,18,25.71,30
2024-05-28,Tuesday,False,False,True,785,29.7,Samosa,82,100,87,13,13.0,12
2024-05-28,Tuesday,False,False,True,785,29.7,Vada Pav,59,64,58,6,9.38,15
2024-05-28,Tuesday,False,False,True,785,29.7,Sandwich,51,63,49,14,22.22,40
2024-05-28,Tuesday,False,False,True,785,29.7,Tea,92,99,88,11,11.11,8
2024-05-28,Tuesday,False,False,True,785,29.7,Coffee,69,77,67,10,12.99,15
2024-05-28,Tuesday,False,False,True,785,29.7,Cold Drink,75,89,81,8,8.99,20
2024-05-28,Tuesday,False,False,True,785,29.7,Veg Puff,56,72,52,20,27.78,18
2024-05-28,Tuesday,False,False,True,785,29.7,Maggi,49,48,45,3,6.25,30
2024-05-29,Wednesday,False,False,True,726,37.6,Samosa,93,110,85,25,22.73,12
2024-05-29,Wednesday,False,False,True,726,37.6,Vada Pav,63,75,63,12,16.0,15
2024-05-29,Wednesday,False,False,True,726,37.6,Sandwich,42,42,41,1,2.38,40
2024-05-29,Wednesday,False,False,True,726,37.6,Tea,72,59,59,0,0.0,8
2024-05-29,Wednesday,False,False,True,726,37.6,Coffee,48,61,49,12,19.67,15
2024-05-29,Wednesday,False,False,True,726,37.6,Cold Drink,105,108,94,14,12.96,20
2024-05-29,Wednesday,False,False,True,726,37.6,Veg Puff,48,62,51,11,17.74,18
2024-05-29,Wednesday,False,False,True,726,37.6,Maggi,49,59,49,10,16.95,30
2024-05-30,Thursday,False,False,True,744,33.6,Samosa,104,104,104,0,0.0,12
2024-05-30,Thursday,False,False,True,744,33.6,Vada Pav,63,84,58,26,30.95,15
2024-05-30,Thursday,False,False,True,744,33.6,Sandwich,64,66,59,7,10.61,40
2024-05-30,Thursday,False,False,True,744,33.6,Tea,81,105,77,28,26.67,8
2024-05-30,Thursday,False,False,True,744,33.6,Coffee,40,45,39,6,13.33,15
2024-05-30,Thursday,False,False,True,744,33.6,Cold Drink,95,122,94,28,22.95,20
2024-05-30,Thursday,False,False,True,744,33.6,Veg Puff,66,78,64,14,17.95,18
2024-05-30,Thursday,False,False,True,744,33.6,Maggi,35,38,34,4,10.53,30
2024-05-31,Friday,False,False,True,896,35.4,Samosa,87,102,89,13,12.75,12
2024-05-31,Friday,False,False,True,896,35.4,Vada Pav,94,120,97,23,19.17,15
2024-05-31,Friday,False,False,True,896,35.4,Sandwich,72,86,76,10,11.63,40
2024-05-31,Friday,False,False,True,896,35.4,Tea,67,73,64,9,12.33,8
2024-05-31,Friday,False,False,True,896,35.4,Coffee,68,90,65,25,27.78,15
2024-05-31,Friday,False,False,True,896,35.4,Cold Drink,94,102,98,4,3.92,20
2024-05-31,Friday,False,False,True,896,35.4,Veg Puff,67,81,66,15,18.52,18
2024-05-31,Friday,False,False,True,896,35.4,Maggi,46,56,44,12,21.43,30
2024-06-01,Saturday,True,False,False,609,29.1,Samosa,49,51,48,3,5.88,12
2024-06-01,Saturday,True,False,False,609,29.1,Vada Pav,42,55,42,13,23.64,15
2024-06-01,Saturday,True,False,False,609,29.1,Sandwich,34,48,34,14,29.17,40
2024-06-01,Saturday,True,False,False,609,29.1,Tea,73,77,74,3,3.9,8
2024-06-01,Saturday,True,False,False,609,29.1,Coffee,49,42,42,0,0.0,15
2024-06-01,Saturday,True,False,False,609,29.1,Cold Drink,63,68,59,9,13.24,20
2024-06-01,Saturday,True,False,False,609,29.1,Veg Puff,38,44,38,6,13.64,18
2024-06-01,Saturday,True,False,False,609,29.1,Maggi,32,39,34,5,12.82,30
2024-06-02,Sunday,True,False,False,528,25.9,Samosa,65,90,75,15,16.67,12
2024-06-02,Sunday,True,False,False,528,25.9,Vada Pav,28,33,25,8,24.24,15
2024-06-02,Sunday,True,False,False,528,25.9,Sandwich,39,41,41,0,0.0,40
2024-06-02,Sunday,True,False,False,528,25.9,Tea,48,43,43,0,0.0,8
2024-06-02,Sunday,True,False,False,528,25.9,Coffee,22,27,19,8,29.63,15
2024-06-02,Sunday,True,False,False,528,25.9,Cold Drink,38,31,31,0,0.0,20
2024-06-02,Sunday,True,False,False,528,25.9,Veg Puff,43,51,41,10,19.61,18
2024-06-02,Sunday,True,False,False,528,25.9,Maggi,26,29,26,3,10.34,30
2024-06-03,Monday,False,False,False,694,29.2,Samosa,60,63,58,5,7.94,12
2024-06-03,Monday,False,False,False,694,29.2,Vada Pav,79,91,73,18,19.78,15
2024-06-03,Monday,False,False,False,694,29.2,Sandwich,57,67,56,11,16.42,40
2024-06-03,Monday,False,False,False,694,29.2,Tea,92,99,95,4,4.04,8
2024-06-03,Monday,False,False,False,694,29.2,Coffee,68,77,75,2,2.6,15
2024-06-03,Monday,False,False,False,694,29.2,Cold Drink,71,61,61,0,0.0,20
2024-06-03,Monday,False,False,False,694,29.2,Veg Puff,52,57,49,8,14.04,18
2024-06-03,Monday,False,False,False,694,29.2,Maggi,48,66,49,17,25.76,30
2024-06-04,Tuesday,False,False,False,1029,25.2,Samosa,123,89,89,0,0.0,12
2024-06-04,Tuesday,False,False,False,1029,25.2,Vada Pav,117,143,115,28,19.58,15
2024-06-04,Tuesday,False,False,False,1029,25.2,Sandwich,96,100,96,4,4.0,40
2024-06-04,Tuesday,False,False,False,1029,25.2,Tea,182,165,165,0,0.0,8
2024-06-04,Tuesday,False,False,False,1029,25.2,Coffee,135,146,139,7,4.79,15
2024-06-04,Tuesday,False,False,False,1029,25.2,Cold Drink,129,146,131,15,10.27,20
2024-06-04,Tuesday,False,False,False,1029,25.2,Veg Puff,80,94,81,13,13.83,18
2024-06-04,Tuesday,False,False,False,1029,25.2,Maggi,75,74,74,0,0.0,30
2024-06-05,Wednesday,False,False,False,1119,28.9,Samosa,160,178,165,13,7.3,12
2024-06-05,Wednesday,False,False,False,1119,28.9,Vada Pav,120,120,120,0,0.0,15
2024-06-05,Wednesday,False,False,False,1119,28.9,Sandwich,97,102,97,5,4.9,40
2024-06-05,Wednesday,False,False,False,1119,28.9,Tea,169,164,164,0,0.0,8
2024-06-05,Wednesday,False,False,False,1119,28.9,Coffee,127,132,117,15,11.36,15
2024-06-05,Wednesday,False,False,False,1119,28.9,Cold Drink,132,142,132,10,7.04,20
2024-06-05,Wednesday,False,False,False,1119,28.9,Veg Puff,90,76,76,0,0.0,18
2024-06-05,Wednesday,False,False,False,1119,28.9,Maggi,78,97,75,22,22.68,30
2024-06-06,Thursday,False,False,False,1151,24.2,Samosa,169,188,176,12,6.38,12
2024-06-06,Thursday,False,False,False,1151,24.2,Vada Pav,122,161,119,42,26.09,15
2024-06-06,Thursday,False,False,False,1151,24.2,Sandwich,99,134,98,36,26.87,40
2024-06-06,Thursday,False,False,False,1151,24.2,Tea,199,265,188,77,29.06,8
2024-06-06,Thursday,False,False,False,1151,24.2,Coffee,150,159,149,10,6.29,15
2024-06-06,Thursday,False,False,False,1151,24.2,Cold Drink,111,102,102,0,0.0,20
2024-06-06,Thursday,False,False,False,1151,24.2,Veg Puff,106,135,105,30,22.22,18
2024-06-06,Thursday,False,False,False,1151,24.2,Maggi,84,92,89,3,3.26,30
2024-06-07,Friday,False,False,False,869,28.5,Samosa,129,133,133,0,0.0,12
2024-06-07,Friday,False,False,False,869,28.5,Vada Pav,77,107,75,32,29.91,15
2024-06-07,Friday,False,False,False,869,28.5,Sandwich,80,69,69,0,0.0,40
2024-06-07,Friday,False,False,False,869,28.5,Tea,114,120,113,7,5.83,8
2024-06-07,Friday,False,False,False,869,28.5,Coffee,105,124,106,18,14.52,15
2024-06-07,Friday,False,False,False,869,28.5,Cold Drink,92,93,93,0,0.0,20
2024-06-07,Friday,False,False,False,869,28.5,Veg Puff,66,92,65,27,29.35,18
2024-06-07,Friday,False,False,False,869,28.5,Maggi,62,81,65,16,19.75,30
2024-06-08,Saturday,True,False,False,494,27.2,Samosa,45,54,47,7,12.96,12
2024-06-08,Saturday,True,False,False,494,27.2,Vada Pav,36,44,38,6,13.64,15
2024-06-08,Saturday,True,False,False,494,27.2,Sandwich,35,41,32,9,21.95,40
2024-06-08,Saturday,True,False,False,494,27.2,Tea,14,16,13,3,18.75,8
2024-06-08,Saturday,True,False,False,494,27.2,Coffee,33,39,32,7,17.95,15
2024-06-08,Saturday,True,False,False,494,27.2,Cold Drink,48,55,46,9,16.36,20
2024-06-08,Saturday,True,False,False,494,27.2,Veg Puff,36,40,36,4,10.0,18
2024-06-08,Saturday,True,False,False,494,27.2,Maggi,21,22,21,1,4.55,30
2024-06-09,Sunday,True,False,False,500,29.0,Samosa,43,37,37,0,0.0,12
2024-06-09,Sunday,True,False,False,500,29.0,Vada Pav,44,48,43,5,10.42,15
2024-06-09,Sunday,True,False,False,500,29.0,Sandwich,41,42,37,5,11.9,40
2024-06-09,Sunday,True,False,False,500,29.0,Tea,48,51,45,6,11.76,8
2024-06-09,Sunday,True,False,False,500,29.0,Coffee,35,42,34,8,19.05,15
2024-06-09,Sunday,True,False,False,500,29.0,Cold Drink,44,62,43,19,30.65,20
2024-06-09,Sunday,True,False,False,500,29.0,Veg Puff,31,33,29,4,12.12,18
2024-06-09,Sunday,True,False,False,500,29.0,Maggi,21,22,21,1,4.55,30
2024-06-10,Monday,False,False,False,1252,26.6,Samosa,161,183,164,19,10.38,12
2024-06-10,Monday,False,False,False,1252,26.6,Vada Pav,134,179,117,62,34.64,15
2024-06-10,Monday,False,False,False,1252,26.6,Sandwich,97,104,102,2,1.92,40
2024-06-10,Monday,False,False,False,1252,26.6,Tea,175,122,122,0,0.0,8
2024-06-10,Monday,False,False,False,1252,26.6,Coffee,148,145,140,5,3.45,15
2024-06-10,Monday,False,False,False,1252,26.6,Cold Drink,126,146,122,24,16.44,20
2024-06-10,Monday,False,False,False,1252,26.6,Veg Puff,108,77,77,0,0.0,18
2024-06-10,Monday,False,False,False,1252,26.6,Maggi,83,92,80,12,13.04,30
2024-06-11,Tuesday,False,False,False,1019,24.3,Samosa,136,167,148,19,11.38,12
2024-06-11,Tuesday,False,False,False,1019,24.3,Vada Pav,102,122,92,30,24.59,15
2024-06-11,Tuesday,False,False,False,1019,24.3,Sandwich,75,95,74,21,22.11,40
2024-06-11,Tuesday,False,False,False,1019,24.3,Tea,191,180,180,0,0.0,8
2024-06-11,Tuesday,False,False,False,1019,24.3,Coffee,147,178,149,29,16.29,15
2024-06-11,Tuesday,False,False,False,1019,24.3,Cold Drink,98,89,89,0,0.0,20
2024-06-11,Tuesday,False,False,False,1019,24.3,Veg Puff,80,98,73,25,25.51,18
2024-06-11,Tuesday,False,False,False,1019,24.3,Maggi,65,88,63,25,28.41,30
2024-06-12,Wednesday,False,False,False,1117,27.8,Samosa,126,161,122,39,24.22,12
2024-06-12,Wednesday,False,False,False,1117,27.8,Vada Pav,124,143,114,29,20.28,15
2024-06-12,Wednesday,False,False,False,1117,27.8,Sandwich,106,156,108,48,30.77,40
2024-06-12,Wednesday,False,False,False,1117,27.8,Tea,169,221,170,51,23.08,8
2024-06-12,Wednesday,False,False,False,1117,27.8,Coffee,127,125,125,0,0.0,15
2024-06-12,Wednesday,False,False,False,1117,27.8,Cold Drink,136,139,139,0,0.0,20
2024-06-12,Wednesday,False,False,False,1117,27.8,Veg Puff,92,93,93,0,0.0,18
2024-06-12,Wednesday,False,False,False,1117,27.8,Maggi,78,98,76,22,22.45,30
2024-06-13,Thursday,False,False,False,891,29.0,Samosa,122,103,103,0,0.0,12
2024-06-13,Thursday,False,False,False,891,29.0,Vada Pav,102,115,99,16,13.91,15
2024-06-13,Thursday,False,False,False,891,29.0,Sandwich,72,71,64,7,9.86,40
2024-06-13,Thursday,False,False,False,891,29.0,Tea,129,136,122,14,10.29,8
2024-06-13,Thursday,False,False,False,891,29.0,Coffee,95,114,104,10,8.77,15
2024-06-13,Thursday,False,False,False,891,29.0,Cold Drink,93,123,97,26,21.14,20
2024-06-13,Thursday,False,False,False,891,29.0,Veg Puff,68,80,66,14,17.5,18
2024-06-13,Thursday,False,False,False,891,29.0,Maggi,65,89,66,23,25.84,30
2024-06-14,Friday,False,False,False,976,27.1,Samosa,112,125,118,7,5.6,12
2024-06-14,Friday,False,False,False,976,27.1,Vada Pav,88,87,87,0,0.0,15
2024-06-14,Friday,False,False,False,976,27.1,Sandwich,83,85,81,4,4.71,40
2024-06-14,Friday,False,False,False,976,27.1,Tea,131,131,131,0,0.0,8
2024-06-14,Friday,False,False,False,976,27.1,Coffee,97,88,88,0,0.0,15
2024-06-14,Friday,False,False,False,976,27.1,Cold Drink,114,127,111,16,12.6,20
2024-06-14,Friday,False,False,False,976,27.1,Veg Puff,81,71,71,0,0.0,18
2024-06-14,Friday,False,False,False,976,27.1,Maggi,72,78,75,3,3.85,30
2024-06-15,Saturday,True,False,False,443,30.3,Samosa,43,47,42,5,10.64,12
2024-06-15,Saturday,True,False,False,443,30.3,Vada Pav,31,41,29,12,29.27,15
2024-06-15,Saturday,True,False,False,443,30.3,Sandwich,22,28,21,7,25.0,40
2024-06-15,Saturday,True,False,False,443,30.3,Tea,57,80,55,25,31.25,8
2024-06-15,Saturday,True,False,False,443,30.3,Coffee,39,38,38,0,0.0,15
2024-06-15,Saturday,True,False,False,443,30.3,Cold Drink,40,48,38,10,20.83,20
2024-06-15,Saturday,True,False,False,443,30.3,Veg Puff,13,15,10,5,33.33,18
2024-06-15,Saturday,True,False,False,443,30.3,Maggi,20,25,20,5,20.0,30
2024-06-16,Sunday,True,False,False,597,30.1,Samosa,47,54,46,8,14.81,12
2024-06-16,Sunday,True,False,False,597,30.1,Vada Pav,29,29,28,1,3.45,15
2024-06-16,Sunday,True,False,False,597,30.1,Sandwich,22,25,21,4,16.0,40
2024-06-16,Sunday,True,False,False,597,30.1,Tea,34,41,35,6,14.63,8
2024-06-16,Sunday,True,False,False,597,30.1,Coffee,45,49,46,3,6.12,15
2024-06-16,Sunday,True,False,False,597,30.1,Cold Drink,58,69,55,14,20.29,20
2024-06-16,Sunday,True,False,False,597,30.1,Veg Puff,36,47,34,13,27.66,18
2024-06-16,Sunday,True,False,False,597,30.1,Maggi,43,46,43,3,6.52,30
2024-06-17,Monday,False,False,False,799,28.4,Samosa,85,90,80,10,11.11,12
2024-06-17,Monday,False,False,False,799,28.4,Vada Pav,85,110,87,23,20.91,15
2024-06-17,Monday,False,False,False,799,28.4,Sandwich,55,80,55,25,31.25,40
2024-06-17,Monday,False,False,False,799,28.4,Tea,107,125,107,18,14.4,8
2024-06-17,Monday,False,False,False,799,28.4,Coffee,80,94,77,17,18.09,15
2024-06-17,Monday,False,False,False,799,28.4,Cold Drink,90,94,83,11,11.7,20
2024-06-17,Monday,False,False,False,799,28.4,Veg Puff,67,82,68,14,17.07,18
2024-06-17,Monday,False,False,False,799,28.4,Maggi,63,75,61,14,18.67,30
2024-06-18,Tuesday,False,False,False,1025,25.3,Samosa,125,125,125,0,0.0,12
2024-06-18,Tuesday,False,False,False,1025,25.3,Vada Pav,117,143,123,20,13.99,15
2024-06-18,Tuesday,False,False,False,1025,25.3,Sandwich,89,107,88,19,17.76,40
2024-06-18,Tuesday,False,False,False,1025,25.3,Tea,182,206,178,28,13.59,8
2024-06-18,Tuesday,False,False,False,1025,25.3,Coffee,130,166,125,41,24.7,15
2024-06-18,Tuesday,False,False,False,1025,25.3,Cold Drink,103,102,90,12,11.76,20
2024-06-18,Tuesday,False,False,False,1025,25.3,Veg Puff,86,106,87,19,17.92,18
2024-06-18,Tuesday,False,False,False,1025,25.3,Maggi,61,66,54,12,18.18,30
2024-06-19,Wednesday,False,False,False,1105,25.8,Samosa,162,209,154,55,26.32,12
2024-06-19,Wednesday,False,False,False,1105,25.8,Vada Pav,105,126,100,26,20.63,15
2024-06-19,Wednesday,False,False,False,1105,25.8,Sandwich,105,113,95,18,15.93,40
2024-06-19,Wednesday,False,False,False,1105,25.8,Tea,146,172,141,31,18.02,8
2024-06-19,Wednesday,False,False,False,1105,25.8,Coffee,125,156,132,24,15.38,15
